id,name,country,status,reactor_type,reactor_model,construction_start,operational_from,operational_to,capacity,last_updated,source,iaeaid
553,Prairie Island-1,United States,Operational,PWR,WH 2LP (DRYAMB),1968-06-25,1973-12-16,,530.0,2017-02-10T23:58:12+02:00,WNA/IAEA,633.0
565,Rajasthan-1,India,Suspended Operation,PHWR,Horizontal Pressure Tube type,1965-08-01,1973-12-16,,207.0,2022-09-24T22:33:57+03:00,WNA/IAEA,302.0
71,Borssele,Netherlands,Operational,PWR,KWU 2LP,1969-07-01,1973-10-26,,495.0,2017-02-10T23:57:03+02:00,WNA/IAEA,423.0
222,Fort Calhoun-1,United States,Shutdown,PWR,CE 2LP,1968-06-07,1973-09-26,2016-10-24,478.0,2017-02-10T23:58:13+02:00,WNA/IAEA,634.0
714,Turkey Point-4,United States,Operational,PWR,WH 3LP (DRYAMB),1967-04-27,1973-09-07,,693.0,2017-02-10T23:57:58+02:00,WNA/IAEA,614.0
9,Aktau (Shevchenko),Kazakhstan,Shutdown,FBR,BN-350,1964-10-01,1973-07-16,1999-04-22,52.0,2021-10-01T00:14:53+03:00,WNA/IAEA,414.0
493,Oconee-1,United States,Operational,PWR,B&W LLP (DRYAMB),1967-11-06,1973-07-15,,887.0,2017-02-10T23:58:05+02:00,WNA/IAEA,624.0
542,Pickering-4,Canada,Operational,PHWR,CANDU 500A,1968-05-01,1973-06-17,,508.0,2015-05-24T04:50:37+03:00,WNA/IAEA,52.0
663,Surry-2,United States,Operational,PWR,WH 3LP (DRYSUB),1968-06-25,1973-05-01,,788.0,2017-02-10T23:58:11+02:00,WNA/IAEA,632.0
490,Novovoronezh-4,Russia,Operational,PWR,VVER V-179,1967-07-01,1973-03-24,,385.0,2015-05-24T04:51:32+03:00,WNA/IAEA,448.0
563,Quad Cities-2,United States,Operational,BWR,BWR-3 (Mark 1),1967-02-15,1973-03-10,,789.0,2015-05-24T04:51:42+03:00,WNA/IAEA,621.0
562,Quad Cities-1,United States,Operational,BWR,BWR-3 (Mark 1),1967-02-15,1973-02-18,,789.0,2015-05-24T04:51:41+03:00,WNA/IAEA,615.0
449,Maine Yankee,United States,Shutdown,PWR,,1968-10-01,1972-12-28,1997-08-01,825.0,2015-05-24T04:51:44+03:00,WNA/IAEA,649.0
69,Bohunice-A1,Slovakia,Shutdown,HWGCR,KS 150,1958-08-01,1972-12-25,1977-02-22,110.0,2015-05-24T04:51:38+03:00,WNA/IAEA,543.0
662,Surry-1,United States,Operational,PWR,WH 3LP (DRYSUB),1968-06-25,1972-12-22,,788.0,2017-02-10T23:58:10+02:00,WNA/IAEA,631.0
713,Turkey Point-3,United States,Operational,PWR,WH 3LP (DRYAMB),1967-04-27,1972-12-14,,693.0,2017-02-10T23:57:56+02:00,WNA/IAEA,613.0
367,KANUPP-1,Pakistan,Shutdown,PHWR,CANDU-137 MW,1966-08-01,1972-12-07,2021-08-01,125.0,2022-01-05T00:04:08+02:00,WNA/IAEA,427.0
547,Pilgrim-1,United States,Shutdown,BWR,BWR-3 (Mark 1),1968-08-26,1972-12-01,2019-05-31,655.0,2019-11-22,WNA/IAEA,639.0
718,Vermont Yankee,United States,Shutdown,BWR,BWR-4 (Mark 1),1967-12-11,1972-11-30,2014-12-29,514.0,2015-05-24T04:51:42+03:00,WNA/IAEA,626.0
464,Muehleberg,Switzerland,Shutdown,BWR,BWR-4,1967-03-01,1972-11-06,2019-12-20,306.0,2020-04-18T04:46:52+03:00,WNA/IAEA,56.0
550,Point Beach-2,United States,Operational,PWR,WH 2LP (DRYAMB),1968-07-25,1972-10-01,,497.0,2017-02-10T23:58:22+02:00,WNA/IAEA,644.0
716,Vandellos-1,Spain,Shutdown,GCR,,1968-06-21,1972-08-02,1990-07-31,480.0,2015-05-24T04:50:49+03:00,WNA/IAEA,150.0
453,Mihama-2,Japan,Shutdown,PWR,M (2-loop),1968-05-29,1972-07-25,2015-04-27,470.0,2015-05-24T04:51:30+03:00,WNA/IAEA,386.0
92,Bugey-1,France,Shutdown,GCR,UNGG,1965-12-01,1972-07-01,1994-05-27,540.0,2015-05-24T04:51:08+03:00,WNA/IAEA,230.0
489,Novovoronezh-3,Russia,Shutdown,PWR,VVER V-179,1967-07-01,1972-06-29,2016-12-25,385.0,2017-02-10T23:57:16+02:00,WNA/IAEA,519.0
541,Pickering-3,Canada,Shutdown,PHWR,CANDU 500A,1967-12-01,1972-06-01,2008-10-31,508.0,2015-05-24T04:50:36+03:00,WNA/IAEA,51.0
657,Stade,Germany,Shutdown,PWR,,1967-12-01,1972-05-19,2003-11-14,630.0,2015-05-24T04:50:42+03:00,WNA/IAEA,83.0
249,Gentilly-1 (Demo),Canada,Shutdown,HWLWR,HW BLWR 250,1966-09-01,1972-05-01,1977-06-01,250.0,2015-05-24T04:50:26+03:00,WNA/IAEA,47.0
53,Beznau-2,Switzerland,Operational,PWR,WH 2LP,1968-01-01,1972-03-04,,350.0,2023-08-28T08:01:45+03:00,WNA/IAEA,57.0
510,Oskarshamn-1,Sweden,Shutdown,BWR,AA-I,1966-08-01,1972-02-06,2017-06-19,440.0,2018-03-10T14:51:55+02:00,WNA/IAEA,534.0
741,Wylfa-2,United Kingdom,Shutdown,GCR,MAGNOX,1963-09-01,1972-01-03,2012-04-25,550.0,2015-05-24T04:51:13+03:00,WNA/IAEA,241.0
540,Pickering-2,Canada,Shutdown,PHWR,CANDU 500A,1966-09-01,1971-12-30,2007-05-28,508.0,2015-05-24T04:50:36+03:00,WNA/IAEA,50.0
189,Dresden-3,United States,Operational,BWR,BWR-3 (Mark 1),1966-10-14,1971-11-16,,794.0,2015-05-24T04:51:41+03:00,WNA/IAEA,612.0
652,St. Laurent-A2,France,Shutdown,GCR,UNGG,1966-01-01,1971-11-01,1992-05-27,515.0,2015-05-24T04:51:07+03:00,WNA/IAEA,229.0
740,Wylfa-1,United Kingdom,Shutdown,GCR,MAGNOX,1963-09-01,1971-11-01,2015-12-30,550.0,2016-03-09T18:43:09+02:00,WNA/IAEA,240.0
539,Pickering-1,Canada,Operational,PHWR,CANDU 500A,1966-06-01,1971-07-29,,508.0,2015-05-24T04:50:33+03:00,WNA/IAEA,49.0
463,Monticello,United States,Operational,BWR,BWR-3 (Mark 1),1967-06-19,1971-06-30,,545.0,2017-02-10T23:58:02+02:00,WNA/IAEA,620.0
600,Santa Maria de Garona,Spain,Shutdown,BWR,BWR-3,1966-09-01,1971-05-11,2017-08-02,440.0,2017-09-25T03:19:35+03:00,WNA/IAEA,149.0
225,Fukushima Daiichi-1,Japan,Shutdown,BWR,BWR-3,1967-07-25,1971-03-26,2011-05-19,439.0,2019-06-30T12:49:39+03:00,WNA/IAEA,377.0
273,H. B. Robinson-2,United States,Operational,PWR,WH 3LP (DRYAMB),1967-04-13,1971-03-07,,700.0,2017-02-10T23:58:01+02:00,WNA/IAEA,619.0
455,Millstone-1,United States,Shutdown,BWR,,1966-05-01,1971-03-01,1998-07-01,660.0,2015-05-24T04:51:41+03:00,WNA/IAEA,610.0
549,Point Beach-1,United States,Operational,PWR,WH 2LP (DRYAMB),1967-07-19,1970-12-21,,497.0,2017-02-10T23:58:03+02:00,WNA/IAEA,622.0
452,Mihama-1,Japan,Shutdown,PWR,WH 2LP,1967-02-01,1970-11-28,2015-04-27,320.0,2017-02-10T23:56:29+02:00,WNA/IAEA,366.0
564,R. E. Ginna,United States,Operational,PWR,WH 2LP (DRYAMB),1966-04-25,1970-07-01,,470.0,2017-02-10T23:57:51+02:00,WNA/IAEA,609.0
188,Dresden-2,United States,Operational,BWR,BWR-3 (Mark 1),1966-01-10,1970-06-09,,794.0,2015-05-24T04:51:41+03:00,WNA/IAEA,608.0
488,Novovoronezh-2,Russia,Shutdown,PWR,VVER V-365,1964-06-01,1970-04-14,1990-08-29,336.0,2018-07-01T01:21:53+03:00,WNA/IAEA,513.0
709,Tsuruga-1,Japan,Shutdown,BWR,BWR-2,1966-11-24,1970-03-14,2015-04-27,341.0,2015-05-24T04:51:28+03:00,WNA/IAEA,355.0
52,Beznau-1,Switzerland,Operational,PWR,WH 2LP,1965-09-01,1969-12-09,,350.0,2022-04-21T20:26:19+03:00,WNA/IAEA,55.0
46,Beloyarsk-2,Russia,Shutdown,LWGR,AMB-200,1962-01-01,1969-12-01,1990-01-01,146.0,2015-05-24T04:51:35+03:00,WNA/IAEA,503.0
513,Oyster Creek,United States,Shutdown,BWR,BWR-2 (Mark 1),1964-12-15,1969-12-01,2018-09-17,650.0,2018-10-13T22:30:27+03:00,WNA/IAEA,606.0
471,Nine Mile Point-1,United States,Operational,BWR,BWR-2 (Mark 1),1965-04-12,1969-12-01,,620.0,2015-05-24T04:51:41+03:00,WNA/IAEA,607.0
416,LaCrosse,United States,Shutdown,BWR,,1963-03-01,1969-11-07,1987-04-30,50.0,2015-05-24T04:51:48+03:00,WNA/IAEA,710.0
676,Tarapur-1,India,Suspended Operation,BWR,BWR-1 (Mark 2),1964-10-01,1969-10-28,,200.0,2023-08-28T08:01:45+03:00,WNA/IAEA,285.0
677,Tarapur-2,India,Suspended Operation,BWR,BWR-1 (Mark 2),1964-10-01,1969-10-28,,200.0,2023-08-28T08:01:45+03:00,WNA/IAEA,296.0
344,Jose Cabrera-1 (Zorita),Spain,Shutdown,PWR,WH 1LP,1964-06-24,1969-08-13,2006-04-30,153.0,2017-02-10T23:56:06+02:00,WNA/IAEA,139.0
651,St. Laurent-A1,France,Shutdown,GCR,UNGG,1963-10-01,1969-06-01,1990-04-18,480.0,2015-05-24T04:51:06+03:00,WNA/IAEA,225.0
346,AVR Juelich,Germany,Shutdown,HTGR,Pebble bed reactor prototype,1961-08-01,1969-05-19,1988-12-31,13.0,2021-06-07,WNA/IAEA,114.0
492,Obrigheim,Germany,Shutdown,PWR,,1965-03-15,1969-03-31,2005-05-11,283.0,2015-05-24T04:50:46+03:00,WNA/IAEA,121.0
251,Dodewaard,Netherlands,Shutdown,BWR,GE design,1965-05-01,1969-03-26,1997-03-26,54.0,2021-06-07,WNA/IAEA,422.0
439,Lingen,Germany,Shutdown,BWR,BWR with fossil fuel-fired superheater,1964-10-01,1968-10-01,1977-01-05,183.0,2021-02-14T03:47:53+02:00,WNA/IAEA,133.0
502,Oldbury-A2,United Kingdom,Shutdown,GCR,MAGNOX,1962-05-01,1968-09-30,2011-06-30,300.0,2015-05-24T04:51:12+03:00,WNA/IAEA,238.0
184,Douglas Point,Canada,Shutdown,PHWR,CANDU 200,1960-02-01,1968-09-26,1984-05-04,203.0,2015-05-24T04:50:24+03:00,WNA/IAEA,40.0
200,EL-4 (Monts D'Arree),France,Shutdown,HWGCR,Monts-D'Arree,1962-07-01,1968-06-01,1985-07-31,70.0,2015-05-24T05:20:27+03:00,IAEA,217.0
729,Winfrith SGHWR,United Kingdom,Shutdown,SGHWR,,1963-05-01,1968-01-01,1990-09-11,92.0,2015-05-24T04:51:12+03:00,WNA/IAEA,239.0
591,San Onofre-1,United States,Shutdown,PWR,PWR,1964-05-01,1968-01-01,1992-11-30,436.0,2022-04-21T20:26:19+03:00,WNA/IAEA,604.0
274,Haddam Neck,United States,Shutdown,PWR,,1964-05-01,1968-01-01,1996-12-05,582.0,2015-05-24T04:51:41+03:00,WNA/IAEA,605.0
501,Oldbury-A1,United Kingdom,Shutdown,GCR,MAGNOX,1962-05-01,1967-12-31,2012-02-29,300.0,2015-05-24T04:51:11+03:00,WNA/IAEA,237.0
527,Peach Bottom-1,United States,Shutdown,HTGR,,1962-02-01,1967-06-01,1974-11-01,40.0,2015-05-24T04:51:41+03:00,WNA/IAEA,603.0
146,Chooz-A,France,Shutdown,PWR,CHOOZ-A,1962-01-01,1967-04-15,1991-10-30,280.0,2015-05-24T04:51:01+03:00,WNA/IAEA,206.0
270,Gundremmingen-A,Germany,Shutdown,BWR,,1962-12-12,1967-04-12,1977-01-13,237.0,2015-05-24T04:50:46+03:00,WNA/IAEA,104.0
368,MZFR,Germany,Shutdown,PHWR,,1961-12-01,1966-12-19,1984-05-03,50.0,2021-06-07,WNA/IAEA,93.0
574,Rheinsberg,Germany,Shutdown,PWR,VVER-70,1960-01-01,1966-10-11,1990-06-01,62.0,2015-05-24T04:50:47+03:00,WNA/IAEA,122.0
637,Sizewell-A2,United Kingdom,Shutdown,GCR,MAGNOX,1961-04-01,1966-09-15,2006-12-31,290.0,2015-05-24T04:51:11+03:00,WNA/IAEA,236.0
205,Enrico Fermi-1,United States,Shutdown,FBR,Liquid Metal FBR,1956-08-08,1966-08-07,1972-11-29,60.0,2017-02-10T23:57:45+02:00,WNA/IAEA,602.0
141,Chinon-A3,France,Shutdown,GCR,UNGG,1961-03-01,1966-08-04,1990-06-15,480.0,2015-05-24T04:50:58+03:00,WNA/IAEA,195.0
526,Pathfinder,United States,Shutdown,BWR,Prototype,1959-01-01,1966-08-01,1967-10-01,59.0,2017-02-10T23:57:35+02:00,WNA/IAEA,598.0
694,Tokai-1,Japan,Shutdown,GCR,MAGNOX,1961-03-01,1966-07-25,1998-03-31,159.0,2015-05-24T04:51:27+03:00,WNA/IAEA,344.0
636,Sizewell-A1,United Kingdom,Shutdown,GCR,MAGNOX,1961-04-01,1966-03-25,2006-12-31,290.0,2015-05-24T04:51:10+03:00,WNA/IAEA,235.0
196,Dungeness-A2,United Kingdom,Shutdown,GCR,MAGNOX,1960-07-01,1965-12-30,2006-12-31,275.0,2015-05-24T04:51:20+03:00,WNA/IAEA,276.0
195,Dungeness-A1,United Kingdom,Shutdown,GCR,MAGNOX,1960-07-01,1965-10-28,2006-12-31,275.0,2015-05-24T04:51:20+03:00,WNA/IAEA,275.0
70,BONUS,United States,Shutdown,BWR,Superheater,1960-01-01,1965-09-01,1968-06-01,17.0,2021-06-06,WNA/IAEA,703.0
311,Hinkley Point-A2,United Kingdom,Shutdown,GCR,MAGNOX,1957-11-01,1965-05-05,2000-05-23,250.0,2015-05-24T04:51:19+03:00,WNA/IAEA,272.0
310,Hinkley Point-A1,United Kingdom,Shutdown,GCR,MAGNOX,1957-11-01,1965-03-30,2000-05-23,250.0,2015-05-24T04:51:19+03:00,WNA/IAEA,271.0
701,Trawsfynydd-1,United Kingdom,Shutdown,GCR,MAGNOX,1959-07-01,1965-03-24,1991-02-06,250.0,2015-05-24T04:51:20+03:00,WNA/IAEA,273.0
702,Trawsfynydd-2,United Kingdom,Shutdown,GCR,MAGNOX,1959-07-01,1965-03-24,1991-02-04,250.0,2015-05-24T04:51:20+03:00,WNA/IAEA,274.0
345,JPDR,Japan,Shutdown,BWR,BWR-1,1960-12-01,1965-03-15,1976-03-18,10.0,2015-05-24T04:51:26+03:00,IAEA,333.0
140,Chinon-A2,France,Shutdown,GCR,UNGG,1959-08-01,1965-02-24,1985-06-14,170.0,2015-05-24T04:50:53+03:00,WNA/IAEA,184.0
204,Enrico Fermi,Italy,Shutdown,PWR,WH 4LP,1961-07-01,1965-01-01,1990-07-01,247.0,2017-02-10T23:56:19+02:00,IAEA,326.0
487,Novovoronezh-1,Russia,Shutdown,PWR,VVER V-210,1957-07-01,1964-12-31,1988-02-16,197.0,2018-07-01T01:21:51+03:00,WNA/IAEA,499.0
201,Elk River,United States,Shutdown,BWR,,1959-01-01,1964-07-01,1968-02-01,22.0,2015-05-24T04:51:40+03:00,WNA/IAEA,596.0
327,Hunterston-A2,United Kingdom,Shutdown,GCR,MAGNOX,1957-10-01,1964-07-01,1989-12-31,150.0,2015-05-24T04:51:19+03:00,WNA/IAEA,270.0
243,Garigliano,Italy,Shutdown,BWR,BWR-1,1959-11-01,1964-06-01,1982-03-01,150.0,2015-05-24T04:51:26+03:00,WNA/IAEA,325.0
0,Ågesta,Sweden,Shutdown,PHWR,,1957-12-01,1964-05-01,1974-06-02,9.0,2015-05-24T04:51:37+03:00,WNA/IAEA,528.0
45,Beloyarsk-1,Russia,Shutdown,LWGR,AMB-100,1958-06-01,1964-04-26,1983-01-01,102.0,2015-05-24T04:51:34+03:00,WNA/IAEA,488.0
326,Hunterston-A1,United Kingdom,Shutdown,GCR,MAGNOX,1957-10-01,1964-02-05,1990-03-30,150.0,2015-05-24T04:51:19+03:00,WNA/IAEA,269.0
139,Chinon-A1,France,Shutdown,GCR,UNGG,1957-02-01,1964-02-01,1973-04-16,68.0,2015-05-24T04:50:52+03:00,WNA/IAEA,173.0
421,Latina,Italy,Shutdown,GCR,MAGNOX,1958-11-01,1964-01-01,1987-12-01,200.0,2015-05-24T04:51:26+03:00,WNA/IAEA,318.0
112,Carolinas CVTR,United States,Shutdown,PHWR,Prototype,1960-01-01,1963-12-18,1967-01-10,17.0,2017-02-10T23:57:39+02:00,WNA/IAEA,600.0
279,Hallam,United States,Shutdown,OCR,LMGMR (SGR-Sodium cooled graphite moderated reactor),1959-01-01,1963-11-01,1964-09-01,75.0,2015-08-23T03:28:28+03:00,WNA/IAEA,891.0
548,Piqua,United States,Shutdown,OCR,OCM (Organically Cooled and Moderated Reactor),1960-01-01,1963-11-01,1966-01-01,11.0,2015-05-24T04:54:13+03:00,IAEA,894.0
325,Humboldt Bay,United States,Shutdown,BWR,Natural cir.,1960-11-01,1963-08-01,1976-07-02,65.0,2015-05-24T04:51:41+03:00,WNA/IAEA,599.0
56,Big Rock Point,United States,Shutdown,BWR,,1960-05-01,1963-03-29,1997-08-29,72.0,2015-05-24T04:51:41+03:00,WNA/IAEA,601.0
728,Windscale AGR,United Kingdom,Shutdown,GCR,AGR,1958-11-01,1963-03-01,1981-04-03,32.0,2015-05-24T04:51:19+03:00,WNA/IAEA,268.0
74,Bradwell-2,United Kingdom,Shutdown,GCR,MAGNOX,1957-01-01,1962-11-12,2002-03-30,150.0,2015-05-24T04:51:19+03:00,WNA/IAEA,267.0
51,Berkeley-2,United Kingdom,Shutdown,GCR,MAGNOX,1957-01-01,1962-10-20,1988-10-26,138.0,2015-05-24T04:51:19+03:00,WNA/IAEA,265.0
72,BR-3,Belgium,Shutdown,PWR,Prototype,1957-11-01,1962-10-10,1987-06-30,11.0,2015-05-24T04:50:07+03:00,WNA/IAEA,8.0
336,Indian Point-1,United States,Shutdown,PWR,PWR,1956-05-01,1962-10-01,1974-10-31,265.0,2015-05-24T04:51:43+03:00,WNA/IAEA,643.0
580,Rolphton NPD,Canada,Shutdown,PHWR,CANDU,1958-01-01,1962-10-01,1987-08-01,17.0,2015-05-24T04:50:20+03:00,WNA/IAEA,29.0
185,Dounreay DFR,United Kingdom,Shutdown,FBR,,1955-03-01,1962-10-01,1977-03-01,14.0,2015-05-24T04:51:14+03:00,WNA/IAEA,242.0
73,Bradwell-1,United Kingdom,Shutdown,GCR,MAGNOX,1957-01-01,1962-07-01,2002-03-31,150.0,2015-05-24T04:51:19+03:00,WNA/IAEA,266.0
50,Berkeley-1,United Kingdom,Shutdown,GCR,MAGNOX,1957-01-01,1962-06-12,1989-03-31,138.0,2015-05-24T04:51:19+03:00,WNA/IAEA,264.0
754,Yankee Rowe,United States,Shutdown,PWR,PWR,1957-11-01,1961-07-01,1991-10-01,175.0,2015-05-24T04:51:43+03:00,WNA/IAEA,638.0
187,Dresden-1,United States,Shutdown,BWR,,1956-05-01,1960-07-04,1978-10-31,192.0,2015-05-24T04:51:40+03:00,WNA/IAEA,597.0
242,G-3 (Marcoule),France,Shutdown,GCR,,1956-03-01,1960-04-04,1984-06-20,36.0,2015-05-24T04:50:50+03:00,WNA/IAEA,161.0
128,Chapelcross-4,United Kingdom,Shutdown,GCR,MAGNOX,1955-10-01,1960-03-01,2004-06-29,35.0,2015-05-24T04:51:18+03:00,WNA/IAEA,255.0
127,Chapelcross-3,United Kingdom,Shutdown,GCR,MAGNOX,1955-10-01,1959-12-01,2004-06-29,35.0,2015-05-24T04:51:18+03:00,WNA/IAEA,254.0
126,Chapelcross-2,United Kingdom,Shutdown,GCR,MAGNOX,1955-10-01,1959-08-01,2004-06-29,35.0,2015-05-24T04:51:18+03:00,WNA/IAEA,253.0
241,G-2 (Marcoule),France,Shutdown,GCR,,1955-03-01,1959-04-22,1980-02-02,36.0,2015-05-24T04:50:51+03:00,WNA/IAEA,172.0
106,Calder Hall-4,United Kingdom,Shutdown,GCR,MAGNOX,1955-08-01,1959-04-01,2003-03-31,35.0,2015-05-24T04:51:10+03:00,WNA/IAEA,234.0
125,Chapelcross-1,United Kingdom,Shutdown,GCR,MAGNOX,1955-10-01,1959-03-01,2004-06-29,35.0,2015-05-24T04:51:17+03:00,WNA/IAEA,252.0
630,Shippingport,United States,Shutdown,PWR,PLWBR,1954-01-01,1958-05-26,1982-10-01,60.0,2015-05-24T04:51:54+03:00,IAEA,890.0
105,Calder Hall-3,United Kingdom,Shutdown,GCR,MAGNOX,1955-08-01,1958-05-01,2003-03-31,35.0,2015-05-24T04:51:10+03:00,WNA/IAEA,233.0
244,GE Vallecitos,United States,Shutdown,BWR,25,1956-01-01,1957-10-19,1963-12-09,24.0,2021-06-06,IAEA,893.0
104,Calder Hall-2,United Kingdom,Shutdown,GCR,MAGNOX,1953-08-01,1957-02-01,2003-03-31,35.0,2015-05-24T04:51:09+03:00,WNA/IAEA,232.0
103,Calder Hall-1,United Kingdom,Shutdown,GCR,MAGNOX,1953-08-01,1956-10-01,2003-03-31,35.0,2015-05-24T04:51:09+03:00,WNA/IAEA,231.0
15,APS-1 Obninsk,Russia,Shutdown,LWGR,AM-1,1951-01-01,1954-12-01,2002-04-29,5.0,2015-05-24T04:51:32+03:00,WNA/IAEA,447.0
3,Akhvaz-1,Iran,Planned,,,,,,,,WNA,
4,Akhvaz-2,Iran,Planned,,,,,,,,WNA,
5,Akkuyu-1,Türkiye,Under Construction,PWR,VVER V-509,2018-04-03,,,1114.0,2018-07-01T01:21:08+03:00,WNA/Wikipedia/IAEA,553.0
6,Akkuyu-2,Türkiye,Under Construction,PWR,VVER V-509,2020-04-08,,,1114.0,2020-08-31T01:39:56+03:00,Wikipedia/IAEA,1080.0
7,Akkuyu-3,Türkiye,Under Construction,PWR,VVER V-509,2021-03-10,,,1114.0,2021-04-20T02:47:37+03:00,Wikipedia/IAEA,1081.0
8,Akkuyu-4,Türkiye,Under Construction,PWR,VVER V-509,2022-07-21,,,1114.0,2022-09-24T22:33:57+03:00,Wikipedia/IAEA,1082.0
14,Angra-3,Brazil,Under Construction,PWR,PRE KONVOI,2010-05-30,,,1340.0,2023-08-28T08:01:45+03:00,WNA/IAEA,26.0
20,Armenian-3,Armenia,Planned,PWR,,,,,,2021-06-07,WNA,
29,Baltic-1,Russia,Under Construction,PWR,VVER V-491,2012-02-22,,,1109.0,2015-05-24T04:51:57+03:00,WNA/IAEA,968.0
33,Chutka-1,India,Planned,PHWR,,,,,,2021-06-07,WNA,
34,Chutka-2,India,Planned,PHWR,,,,,,2021-06-07,WNA,
40,Belarusian-2,Belarus,Operational,PWR,VVER V-491,2014-04-27,,,1110.0,2023-08-28T08:01:45+03:00,IAEA,1061.0
41,Belene-1,Bulgaria,Cancelled Construction,PWR,,1987-01-01,,,953.0,2021-02-14T00:57:00+02:00,WNA/IAEA,
42,Belene-2,Bulgaria,Cancelled Construction,PWR,,1987-03-31,,,953.0,2021-02-14T00:57:00+02:00,WNA/IAEA,
49,Beloyarsk-5,Russia,Planned,FBR,BN-1200,,,,,,WNA/Wikipedia,
98,Bushehr-2,Iran,Under Construction,PWR,V-528 VVER-1000 AES-92 GIII+,2019-09-27,,,974.0,2020-04-18T04:46:52+03:00,WNA/IAEA,311.0
99,Bushehr-3,Iran,Planned,,,,,,,,WNA,
100,Bushehr-4,Iran,Planned,,,,,,,,WNA,
111,CAREM25,Argentina,Under Construction,PWR,CAREM Prototype (Integrated-PWR),2015-08-25,,,25.0,2022-04-21T20:26:19+03:00,IAEA,1055.0
119,CEFR (China Experimental Fast Reactor),China,Operational,FBR,BN-20,2000-05-10,,,20.0,2021-06-12,WNA/IAEA,1047.0
122,Cernavoda-3,Romania,Suspended Construction,PHWR,,1984-02-09,,,655.0,2021-02-14T00:59:00+02:00,WNA/IAEA/Wikipedia,
166,Darkhovin,Iran,Unknown,PWR,,,,,,,Wikipedia,
171,Darlington-5,Canada,Planned,PHWR,,,,,,,WNA,
172,Darlington-6,Canada,Planned,PHWR,,,,,,,WNA,
199,El Dabaa-1,Egypt,Under Construction,PWR,VVER-1200,2022-07-20,,,1100.0,2023-08-28T08:01:45+03:00,WNA/IAEA/Wikipedia,137.0
218,Flamanville-3,France,Under Construction,PWR,EPR,2007-12-03,,,1630.0,2015-05-24T04:51:51+03:00,WNA/IAEA,873.0
269,Grosswelzheim,Germany,Decommissioning Completed,BWR,Superheated steam reactor,1965-01-01,,1971-07-20,23.0,2022-12-30T02:21:21+02:00,WNA/IAEA,134.0
277,Haiyang-3,China,Under Construction,PWR,CAP1000,2022-07-07,,,1161.0,2022-09-24T22:33:57+03:00,WNA/IAEA,993.0
278,Haiyang-4,China,Under Construction,PWR,CAP1000,2023-04-22,,,1161.0,2023-08-28T08:01:45+03:00,WNA/IAEA,994.0
285,Hamaoka-6,Japan,Planned,ABWR,,,,,,,WNA,
307,Higashi Dori-1 (Tokyo),Japan,Planned,ABWR,,,,,,,WNA,
308,Higashi Dori-2 (Tohoku),Japan,Planned,ABWR,,,,,,,WNA,
309,Higashi Dori-2 (Tokyo),Japan,Planned,ABWR,,,,,,,WNA,
314,Hinkley Point-C1,United Kingdom,Under Construction,PWR,EPR-1750,2018-12-11,,,1630.0,2019-06-02T20:18:41+03:00,WNA/IAEA,1072.0
315,Hinkley Point-C2,United Kingdom,Under Construction,PWR,EPR-1750,2019-12-12,,,1630.0,2020-04-18T04:46:52+03:00,WNA/IAEA,1073.0
316,Hongshiding-1 (Rushan-1),China,Planned,PWR,,,,,,,WNA,
317,Hongshiding-2 (Rushan-2),China,Planned,PWR,,,,,,,WNA,
332,Ignalina-3,Lithuania,Cancelled Construction,LWGR,RBMK-1500,1985-06-01,,,1380.0,2021-02-14T01:18:00+02:00,WNA/IAEA,
341,Jaitapur-1,India,Planned,PWR,,,,,,,WNA/Wikipedia,
342,Jaitapur-2,India,Planned,PWR,,,,,,,WNA/Wikipedia,
343,Java-1 (Muria),Indonesia,Planned,,,,,,,,WNA,
347,Kahl,Germany,Decommissioning Completed,BWR,BWR,1958-07-01,,1985-11-25,15.0,2022-12-30T02:24:37+02:00,WNA/IAEA,82.0
352,Kaiga-5,India,Planned,PWR,,,,,,,WNA,
353,Kaiga-6,India,Planned,PWR,,,,,,,WNA,
356,Kakrapar-3,India,Operational,PHWR,PHWR-700,2010-11-22,,,630.0,2021-02-14T03:47:53+02:00,WNA/IAEA,986.0
357,Kakrapar-4,India,Under Construction,PHWR,PHWR-700,2010-11-22,,,630.0,2015-05-24T04:51:57+03:00,WNA/IAEA,987.0
362,Kalpakkam (PFBR),India,Under Construction,FBR,Prototype,2004-10-23,,,470.0,2015-05-24T04:51:50+03:00,WNA/IAEA,859.0
365,Kaminoseki-1,Japan,Planned,ABWR,,,,,,,WNA,
366,Kaminoseki-2,Japan,Planned,ABWR,,,,,,,WNA,
379,Khmelnitski-3,Ukraine,Under Construction,PWR,VVER,1986-03-01,,,1035.0,2017-09-25T03:20:02+03:00,IAEA,581.0
380,Khmelnitski-4,Ukraine,Under Construction,PWR,VVER,1987-02-01,,,1035.0,2017-09-25T03:20:09+03:00,IAEA,582.0
402,Kudankulam-3,India,Under Construction,PWR,VVER V-412,2017-06-29,,,917.0,2017-09-25T03:20:58+03:00,WNA/IAEA,1059.0
403,Kudankulam-4,India,Under Construction,PWR,VVER V-412,2017-10-23,,,917.0,2018-07-01T01:21:38+03:00,WNA/IAEA,1060.0
404,Kudankulam-5,India,Under Construction,PWR,VVERV412,2021-06-29,,,917.0,2022-09-24T22:33:57+03:00,WNA/IAEA,1108.0
